run_id,satellite_id,model,target,mae,rmse,bias,std,shapiro_w,shapiro_p,p_value,hypothesis_result,is_normal
official_day8_calibration,MEO-2,bilstm_gru,x_error_m,0.1726318245697539,0.2542821128627223,0.13339342913643237,0.21648460911841702,0.8349201510060831,0.004942799153142455,0.004942799153142455,1,False
official_day8_calibration,MEO-2,bilstm_gru,y_error_m,0.07480177021645357,0.08606174677119713,-0.05903310882746915,0.06262360832364934,0.888753940751878,0.0367428380682205,0.0367428380682205,1,False
official_day8_calibration,MEO-2,bilstm_gru,z_error_m,0.1517096371767811,0.22931298169169528,0.05109361843530272,0.2235483968350555,0.8268490523603544,0.003732552468891866,0.003732552468891866,1,False
official_day8_calibration,MEO-2,bilstm_gru,clock_error_m,0.028942151606015445,0.0511759008819727,0.002335199484078559,0.051122594559070006,0.7131766320092444,0.00011409715659030747,0.00011409715659030747,1,False
official_day8_calibration,MEO-2,transformer,x_error_m,0.18984129650987847,0.2696753869287177,0.15079060463366017,0.2235777445752792,0.8521363564601674,0.009153461232707867,0.009153461232707867,1,False
official_day8_calibration,MEO-2,transformer,y_error_m,0.09980412544006954,0.11489322780745548,0.09980412544006954,0.056917399283160565,0.8618141273351445,0.013078903808221147,0.013078903808221147,1,False
official_day8_calibration,MEO-2,transformer,z_error_m,0.13951398863468045,0.2192617326460002,0.0379187745855293,0.21595803744444866,0.8070966608094517,0.0019165783655906694,0.0019165783655906694,1,False
official_day8_calibration,MEO-2,transformer,clock_error_m,0.03529606427835865,0.051843323639332244,-0.011949111785991182,0.05044748688981872,0.7123781357901728,0.00011162943199083937,0.00011162943199083937,1,False
official_day8_calibration,MEO-2,decoupled_clock,x_error_m,0.15496980156455742,0.22263106947635838,0.06710678770301799,0.212276405048628,0.8264618409272788,0.0036830646585807457,0.0036830646585807457,1,False
official_day8_calibration,MEO-2,decoupled_clock,y_error_m,0.12304972250345173,0.14013988981430162,-0.08010533634766265,0.11498836378430836,0.9241158509182331,0.15289044595006474,0.15289044595006474,0,True
official_day8_calibration,MEO-2,decoupled_clock,z_error_m,0.13687370780684147,0.21686286095147178,-0.0038889849492013654,0.21682798771404554,0.8392899258596096,0.005766704947424024,0.005766704947424024,1,False
official_day8_calibration,MEO-2,decoupled_clock,clock_error_m,0.028525895539850174,0.05131763664635319,0.005215053497957647,0.05105196419316862,0.7115587272385151,0.00010915611969537793,0.00010915611969537793,1,False
official_day8_calibration,MEO-2,nhits,x_error_m,0.19188896753057433,0.26923138706203276,0.1468376457721866,0.22566401034154282,0.8613876569143168,0.01287276845104238,0.01287276845104238,1,False
official_day8_calibration,MEO-2,nhits,y_error_m,0.09457400096899615,0.11373590035237012,0.09213768335907971,0.06668209905354086,0.7996321338001461,0.0015008302231037062,0.0015008302231037062,1,False
official_day8_calibration,MEO-2,nhits,z_error_m,0.2595249873682605,0.3287651124934472,-0.2468743641478609,0.21711643769972455,0.8299592919649647,0.004156688816134453,0.004156688816134453,1,False
official_day8_calibration,MEO-2,nhits,clock_error_m,0.032014195479458205,0.052536778176004974,0.01483738818955114,0.05039806516948167,0.7749406757287083,0.0006867270714123007,0.0006867270714123007,1,False
